NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,RANDOM SEED,CUT SETTING,STATUS,END
ns1830653.mps.gz,3526,8416.333333,28,11622,20622,215.731794,0.545333,20622,0,74720,3516,0,4151,4,1,optimal,DONE
ns1830653.mps.gz,3526,8416.333333,28,11622,20622,219.183478,0.555069,20622,0,74720,3516,0,4151,8,1,optimal,DONE
ns1830653.mps.gz,3526,8416.333333,28,11622,20622,217.03914,0.594614,20622,0,74720,3516,0,4151,16,1,optimal,DONE
ns1830653.mps.gz,3526,8416.333333,28,11622,20622,217.534177,0.583636,20622,0,74720,3516,0,4151,32,1,optimal,DONE
ns1952667.mps.gz,0,0,0,0,1.00E+20,18000.12813,2.219999,1.00E+20,1.00E+20,40,0,0,193641,2,1,timelimit,DONE
ns1952667.mps.gz,0,0,0,0,1.00E+20,18000.64654,2.12066,1.00E+20,1.00E+20,40,0,0,216652,4,1,timelimit,DONE
ns1952667.mps.gz,0,0,0,0,1.00E+20,18000.33683,1.913491,1.00E+20,1.00E+20,40,0,0,240127,8,1,timelimit,DONE
ns1952667.mps.gz,0,0,0,0,0,18000.00137,1.926122,1.00E+20,1.00E+20,40,0,0,206304,16,1,timelimit,DONE
ns1952667.mps.gz,0,0,0,0,1.00E+20,18000.40146,2.449064,1.00E+20,1.00E+20,40,0,0,207317,32,1,timelimit,DONE
ns2034125.mps.gz,59730,70270.61168,222,113323.2712,229287,13594.56968,67.596826,229287,0,867466,114796,0,12420,2,1,optimal,DONE
ns2034125.mps.gz,59730,70270.61168,222,113323.2712,229287,11981.0532,72.047333,229287,0,867466,114796,0,12420,4,1,optimal,DONE
ns2034125.mps.gz,59730,70270.61168,222,113323.2712,229287,11021.0844,62.517764,229287,0,867466,114796,0,12420,8,1,optimal,DONE
ns2034125.mps.gz,59730,70270.61168,222,113323.2712,229287,10746.17582,61.162561,229287,0,867466,114796,0,12420,16,1,optimal,DONE
ns2034125.mps.gz,59730,70270.61168,222,113323.2712,229287,10733.15795,60.551618,229287,0,867466,114796,0,12420,32,1,optimal,DONE
ns2071214.mps.gz,0,0,23,0,507,2786.571757,1.438645,507,0,255015,66199,0,209906,2,1,optimal,DONE
ns2071214.mps.gz,0,0,23,0,507,2690.421608,1.452643,507,0,255015,66199,0,209906,4,1,optimal,DONE
ns2071214.mps.gz,0,0,23,0,507,2774.577959,1.324543,507,0,255015,66199,0,209906,8,1,optimal,DONE
ns2071214.mps.gz,0,0,23,0,507,2772.58824,1.397432,507,0,255015,66199,0,209906,16,1,optimal,DONE
ns2071214.mps.gz,0,0,23,0,507,2862.099591,1.399275,507,0,255015,66199,0,209906,32,1,optimal,DONE
ns4-pr6.mps.gz,10360,29184.25,23,29281.25,29314,2.361611,0.183782,29314,0,2053,108,0,62,2,1,optimal,DONE
ns4-pr6.mps.gz,10360,29184.25,23,29281.25,29314,2.351228,0.183704,29314,0,2053,108,0,62,4,1,optimal,DONE
ns4-pr6.mps.gz,10360,29184.25,23,29281.25,29314,2.365557,0.189773,29314,0,2053,108,0,62,8,1,optimal,DONE
ns4-pr6.mps.gz,10360,29184.25,23,29281.25,29314,2.388417,0.182533,29314,0,2053,108,0,62,16,1,optimal,DONE
ns4-pr6.mps.gz,10360,29184.25,23,29281.25,29314,2.363639,0.176327,29314,0,2053,108,0,62,32,1,optimal,DONE
nsa.mps.gz,91,114.728244,14,114.9838025,120,2.375665,1.907888,120,0,358,14,0,219,2,1,optimal,DONE
nsa.mps.gz,91,114.728244,14,114.9838025,120,2.349086,1.880735,120,0,358,14,0,219,4,1,optimal,DONE
nsa.mps.gz,91,114.728244,14,114.9838025,120,2.363822,1.893179,120,0,358,14,0,219,8,1,optimal,DONE
nsa.mps.gz,91,114.728244,14,114.9838025,120,2.362545,1.891568,120,0,358,14,0,219,16,1,optimal,DONE
nsa.mps.gz,91,114.728244,14,114.9838025,120,2.356629,1.879611,120,0,358,14,0,219,32,1,optimal,DONE
nsrand-ipx.mps.gz,49667.89226,49761.375,62,50544.98035,51200,494.994092,0.848811,51200,0,79465,7147,0,25741,2,1,optimal,DONE
nsrand-ipx.mps.gz,49667.89226,49761.375,62,50544.98035,51200,494.228589,0.782106,51200,0,79465,7147,0,25741,4,1,optimal,DONE
nsrand-ipx.mps.gz,49667.89226,49761.375,62,50544.98035,51200,499.779381,0.791995,51200,0,79465,7147,0,25741,8,1,optimal,DONE
nsrand-ipx.mps.gz,49667.89226,49761.375,62,50544.98035,51200,491.699772,0.850901,51200,0,79465,7147,0,25741,16,1,optimal,DONE
nsrand-ipx.mps.gz,49667.89226,49761.375,62,50544.98035,51200,514.99224,0.785064,51200,0,79465,7147,0,25741,32,1,optimal,DONE
nu120-pr12.mps.gz,8550,38501.66667,41,41234.17773,42215,3.083906,0.193445,42215,0,2744,222,0,49,2,1,optimal,DONE
nu120-pr12.mps.gz,8550,38501.66667,41,41234.17773,42215,3.106278,0.194428,42215,0,2744,222,0,49,4,1,optimal,DONE
nu120-pr12.mps.gz,8550,38501.66667,41,41234.17773,42215,3.076086,0.191339,42215,0,2744,222,0,49,8,1,optimal,DONE
nu120-pr12.mps.gz,8550,38501.66667,41,41234.17773,42215,3.109594,0.193976,42215,0,2744,222,0,49,16,1,optimal,DONE
nu120-pr12.mps.gz,8550,38501.66667,41,41234.17773,42215,3.137741,0.196472,42215,0,2744,222,0,49,32,1,optimal,DONE
nu120-pr9.mps.gz,3625,20220.97351,51,22137.76353,24945,17258.13545,0.315837,24945,0,1317896,34541,0,315913,2,1,optimal,DONE
nu120-pr9.mps.gz,3625,20220.97351,51,22137.76353,24945,16934.99672,0.313861,24945,0,1317896,34541,0,315913,4,1,optimal,DONE
nu120-pr9.mps.gz,3625,20220.97351,51,22137.76353,24945,17092.39165,0.316049,24945,0,1317896,34541,0,315913,8,1,optimal,DONE
nu120-pr9.mps.gz,3625,20220.97351,51,22137.76353,24945,17109.31964,0.318594,24945,0,1317896,34541,0,315913,16,1,optimal,DONE
nu120-pr9.mps.gz,3625,20220.97351,51,22137.76353,24945,16920.47819,0.317547,24945,0,1317896,34541,0,315913,32,1,optimal,DONE
nu25-pr12.mps.gz,9070,53217.25,53,53758.73911,53905,5.010976,0.354645,53905,0,4507,69,0,11,2,1,optimal,DONE
nu25-pr12.mps.gz,9070,53217.25,53,53758.73911,53905,5.071645,0.341275,53905,0,4507,69,0,11,4,1,optimal,DONE
nu25-pr12.mps.gz,9070,53217.25,53,53758.73911,53905,5.09601,0.359243,53905,0,4507,69,0,11,8,1,optimal,DONE
nu25-pr12.mps.gz,9070,53217.25,53,53758.73911,53905,5.087997,0.357752,53905,0,4507,69,0,11,16,1,optimal,DONE
nu25-pr12.mps.gz,9070,53217.25,53,53758.73911,53905,5.037748,0.348605,53905,0,4507,69,0,11,32,1,optimal,DONE
nu4-pr9.mps.gz,5395,35212.5,57,35387.21261,35520,523.461092,0.616755,35520,0,57220,4162,0,20886,2,1,optimal,DONE
nu4-pr9.mps.gz,5395,35212.5,57,35387.21261,35520,522.140005,0.619932,35520,0,57220,4162,0,20886,4,1,optimal,DONE
nu4-pr9.mps.gz,5395,35212.5,57,35387.21261,35520,522.146121,0.613881,35520,0,57220,4162,0,20886,8,1,optimal,DONE
nu4-pr9.mps.gz,5395,35212.5,57,35387.21261,35520,518.760822,0.610655,35520,0,57220,4162,0,20886,16,1,optimal,DONE
nu4-pr9.mps.gz,5395,35212.5,57,35387.21261,35520,521.292538,0.609991,35520,0,57220,4162,0,20886,32,1,optimal,DONE
nursesched-medium04.mps.gz,233,233,34,233.8888889,262,18000.00868,4.24784,262,0.117270789,80795,27116,0,7219,2,1,timelimit,DONE
nursesched-medium04.mps.gz,233,233,34,233.8888889,262,18000.00515,4.483801,262,0.117270789,78527,25820,0,6976,4,1,timelimit,DONE
nursesched-medium04.mps.gz,233,233,34,233.8888889,262,18000.00306,3.917676,262,0.117270789,85649,29623,0,7897,8,1,timelimit,DONE
nursesched-medium04.mps.gz,233,233,34,233.8888889,262,18000.00293,3.802014,262,0.117270789,82507,27877,0,7338,16,1,timelimit,DONE
nursesched-medium04.mps.gz,233,233,34,233.8888889,262,18000.0048,4.218839,262,0.117270789,77077,24929,0,6672,32,1,timelimit,DONE
nursesched-medium-hint03.mps.gz,33.76363636,33.76363636,225,73.77734617,311,18000.00212,5.217334,311,2.867220225,56489,4062,0,1137,2,1,timelimit,DONE
nursesched-medium-hint03.mps.gz,33.76363636,33.76363636,225,73.77734617,311,18000.00748,5.048719,311,2.928025988,54984,3376,0,650,4,1,timelimit,DONE
nursesched-medium-hint03.mps.gz,33.76363636,33.76363636,225,73.77734617,311,18000.00613,4.932656,311,2.88040049,56101,3871,0,976,8,1,timelimit,DONE
nursesched-medium-hint03.mps.gz,33.76363636,33.76363636,225,73.77734617,311,18000.00612,5.473549,311,3.039311946,52384,2165,0,186,16,1,timelimit,DONE
nursesched-medium-hint03.mps.gz,33.76363636,33.76363636,225,73.77734617,311,18000.0056,5.330939,311,3.039311946,53039,2438,0,248,32,1,timelimit,DONE
nursesched-sprint02.mps.gz,54.41666667,54.66666667,84,57.875,58,49.280117,1.495818,58,0,11585,45,0,5,2,1,optimal,DONE
nursesched-sprint02.mps.gz,54.41666667,54.66666667,84,57.875,58,48.529373,1.465216,58,0,11585,45,0,5,4,1,optimal,DONE
nursesched-sprint02.mps.gz,54.41666667,54.66666667,84,57.875,58,49.32717,1.472549,58,0,11585,45,0,5,8,1,optimal,DONE
nursesched-sprint02.mps.gz,54.41666667,54.66666667,84,57.875,58,48.6706,1.487833,58,0,11585,45,0,5,16,1,optimal,DONE
nursesched-sprint02.mps.gz,54.41666667,54.66666667,84,57.875,58,48.279625,1.441017,58,0,11585,45,0,5,32,1,optimal,DONE
nursesched-sprint-hidden09.mps.gz,20,220.0277778,79,337.1333333,338,121.725982,1.381008,338,0,9444,93,0,66,2,1,optimal,DONE
nursesched-sprint-hidden09.mps.gz,20,220.0277778,79,337.1333333,338,121.137708,1.380681,338,0,9444,93,0,66,4,1,optimal,DONE
nursesched-sprint-hidden09.mps.gz,20,220.0277778,79,337.1333333,338,121.359003,1.367411,338,0,9444,93,0,66,8,1,optimal,DONE
nursesched-sprint-hidden09.mps.gz,20,220.0277778,79,337.1333333,338,124.698749,1.433234,338,0,9444,93,0,66,16,1,optimal,DONE
nursesched-sprint-hidden09.mps.gz,20,220.0277778,79,337.1333333,338,120.480565,1.400144,338,0,9444,93,0,66,32,1,optimal,DONE
nursesched-sprint-late03.mps.gz,34.25480604,34.25480604,76,46.02583333,48,171.100509,0.652941,48,0,8698,1469,0,423,2,1,optimal,DONE
nursesched-sprint-late03.mps.gz,34.25480604,34.25480604,76,46.02583333,48,169.938329,0.650926,48,0,8698,1469,0,423,4,1,optimal,DONE
nursesched-sprint-late03.mps.gz,34.25480604,34.25480604,76,46.02583333,48,170.076616,0.652751,48,0,8698,1469,0,423,8,1,optimal,DONE
nursesched-sprint-late03.mps.gz,34.25480604,34.25480604,76,46.02583333,48,176.475478,0.657222,48,0,8698,1469,0,423,16,1,optimal,DONE
nursesched-sprint-late03.mps.gz,34.25480604,34.25480604,76,46.02583333,48,170.592826,0.656591,48,0,8698,1469,0,423,32,1,optimal,DONE
nw04.mps.gz,-1177281308,16311.33333,55,16436.70588,16862,34.717819,21.445467,16862,0,859,3,0,1,2,1,optimal,DONE
nw04.mps.gz,-1177281308,16311.33333,55,16436.70588,16862,35.057048,21.684413,16862,0,859,3,0,1,4,1,optimal,DONE
nw04.mps.gz,-1177281308,16311.33333,55,16436.70588,16862,35.054859,21.619926,16862,0,859,3,0,1,8,1,optimal,DONE
nw04.mps.gz,-1177281308,16311.33333,55,16436.70588,16862,35.144942,21.674433,16862,0,859,3,0,1,16,1,optimal,DONE
nw04.mps.gz,-1177281308,16311.33333,55,16436.70588,16862,34.615157,21.454326,16862,0,859,3,0,1,32,1,optimal,DONE
ofi.mps.gz,5043866788,0,0,5043866788,5066266298,18000.50673,305.988763,1.00E+20,1.00E+20,97915,0,0,195,2,1,timelimit,DONE
ofi.mps.gz,5043866788,0,0,5043866788,5105559654,18000.69375,298.863462,1.00E+20,1.00E+20,97915,0,0,184,4,1,timelimit,DONE
ofi.mps.gz,5043866788,0,0,5043866788,5055255970,18000.14935,354.471519,1.00E+20,1.00E+20,97915,0,0,174,8,1,timelimit,DONE
ofi.mps.gz,5043866788,0,0,5043866788,5049511911,18000.32284,313.442932,1.00E+20,1.00E+20,97915,0,0,227,16,1,timelimit,DONE
ofi.mps.gz,5043866788,0,0,5043866788,5075933339,18000.42104,227.711009,1.00E+20,1.00E+20,97915,0,0,261,32,1,timelimit,DONE
opm2-z10-s4.mps.gz,-469278,0,0,-46921.50784,-33062,18000.00089,44.953683,-33062,0.254431997,145433,0,0,753,2,1,timelimit,DONE
opm2-z10-s4.mps.gz,-469278,0,0,-46921.50784,-33062,18000.64709,43.171554,-33062,0.257608849,145433,0,0,670,4,1,timelimit,DONE
opm2-z10-s4.mps.gz,-469278,0,0,-46921.50784,-33062,18000.33991,72.245363,-33062,0.257608849,145433,0,0,670,8,1,timelimit,DONE
opm2-z10-s4.mps.gz,-469278,0,0,-46921.50784,-33062,18000.00395,31.325594,-33062,0.233617882,145433,0,0,1097,16,1,timelimit,DONE
opm2-z10-s4.mps.gz,-469278,0,0,-46921.50784,-33062,18000.00606,23.721871,-33062,0.231541005,145433,0,0,1278,32,1,timelimit,DONE
opm2-z12-s8.mps.gz,-942365,0,0,-85456.21004,-50211,18000.90661,88.406476,-50211,0.671543275,298805,0,0,294,2,1,timelimit,DONE
opm2-z12-s8.mps.gz,-942365,0,0,-85456.21004,-50211,18000.01202,87.439892,-50211,0.671543275,298805,0,0,284,4,1,timelimit,DONE
opm2-z12-s8.mps.gz,-942365,0,0,-85456.21004,-50211,18000.00282,146.676771,-50211,0.671543275,298805,0,0,285,8,1,timelimit,DONE
opm2-z12-s8.mps.gz,-942365,0,0,-85456.21004,-50766,18000.03453,75.351468,-50766,0.621638344,298805,0,0,375,16,1,timelimit,DONE
opm2-z12-s8.mps.gz,-942365,0,0,-85456.21004,-50766,18000.04773,55.102163,-50766,0.575236281,298805,0,0,395,32,1,timelimit,DONE
opm2-z6-s1.mps.gz,-65222,0,0,-7540.517472,-6202,130.960528,1.924699,-6202,0,12267,3,0,2164,2,1,optimal,DONE
opm2-z6-s1.mps.gz,-65222,0,0,-7540.517472,-6202,131.57287,1.93439,-6202,0,12267,3,0,2164,4,1,optimal,DONE
opm2-z6-s1.mps.gz,-65222,0,0,-7540.517472,-6202,131.204734,1.932375,-6202,0,12267,3,0,2164,8,1,optimal,DONE
opm2-z6-s1.mps.gz,-65222,0,0,-7540.517472,-6202,131.976386,1.910091,-6202,0,12267,3,0,2164,16,1,optimal,DONE
opm2-z6-s1.mps.gz,-65222,0,0,-7540.517472,-6202,130.508494,1.931726,-6202,0,12267,3,0,2164,32,1,optimal,DONE
opm2-z7-s8.mps.gz,-111718,0,0,-13372.05552,-11242,238.228991,3.998598,-11242,0,26366,6,0,2835,2,1,optimal,DONE
opm2-z7-s8.mps.gz,-111718,0,0,-13372.05552,-11242,239.289068,4.021591,-11242,0,26366,6,0,2835,4,1,optimal,DONE
opm2-z7-s8.mps.gz,-111718,0,0,-13372.05552,-11242,236.404061,4.002483,-11242,0,26366,6,0,2835,8,1,optimal,DONE
opm2-z7-s8.mps.gz,-111718,0,0,-13372.05552,-11242,236.297446,3.994821,-11242,0,26366,6,0,2835,16,1,optimal,DONE
opm2-z7-s8.mps.gz,-111718,0,0,-13372.05552,-11242,239.023476,3.950718,-11242,0,26366,6,0,2835,32,1,optimal,DONE
opm2-z8-s0.mps.gz,-185738,0,0,-19394.50312,-15775,1530.200143,7.771507,-15775,0,54135,2,0,3495,2,1,optimal,DONE
opm2-z8-s0.mps.gz,-185738,0,0,-19394.50312,-15775,1620.883942,8.538852,-15775,0,54135,2,0,3495,4,1,optimal,DONE
opm2-z8-s0.mps.gz,-185738,0,0,-19394.50312,-15775,1649.228338,8.62386,-15775,0,54135,2,0,3495,8,1,optimal,DONE
opm2-z8-s0.mps.gz,-185738,0,0,-19394.50312,-15775,1505.202704,9.273159,-15775,0,54135,2,0,3495,16,1,optimal,DONE
opm2-z8-s0.mps.gz,-185738,0,0,-19394.50312,-15775,1501.104208,8.056039,-15775,0,54135,2,0,3495,32,1,optimal,DONE
opt1217.mps.gz,-121,-19,17,-17,-16,0.231173,0.012543,-16,0,375,85,0,1,2,1,optimal,DONE
opt1217.mps.gz,-121,-19,17,-17,-16,0.226155,0.011851,-16,0,375,85,0,1,4,1,optimal,DONE
opt1217.mps.gz,-121,-19,17,-17,-16,0.225821,0.012109,-16,0,375,85,0,1,8,1,optimal,DONE
opt1217.mps.gz,-121,-19,17,-17,-16,0.226727,0.012099,-16,0,375,85,0,1,16,1,optimal,DONE
opt1217.mps.gz,-121,-19,17,-17,-16,0.225233,0.011975,-16,0,375,85,0,1,32,1,optimal,DONE
osorio-cta.mps.gz,0,0,2,0.00771712,0.0289392,1.883644,0.271341,0.0289392,0,266,34,0,127,2,1,optimal,DONE
osorio-cta.mps.gz,0,0,2,0.00771712,0.0289392,1.927637,0.274036,0.0289392,0,266,34,0,127,4,1,optimal,DONE
osorio-cta.mps.gz,0,0,2,0.00771712,0.0289392,1.877218,0.267373,0.0289392,0,266,34,0,127,8,1,optimal,DONE
osorio-cta.mps.gz,0,0,2,0.00771712,0.0289392,1.88324,0.26646,0.0289392,0,266,34,0,127,16,1,optimal,DONE
osorio-cta.mps.gz,0,0,2,0.00771712,0.0289392,1.933544,0.275432,0.0289392,0,266,34,0,127,32,1,optimal,DONE
p0201.mps.gz,7115,7165,26,7395.598812,7615,0.690521,0.028025,7615,0,711,42,0,15,2,1,optimal,DONE
p0201.mps.gz,7115,7165,26,7395.598812,7615,0.696901,0.02887,7615,0,711,42,0,15,4,1,optimal,DONE
p0201.mps.gz,7115,7165,26,7395.598812,7615,0.703761,0.028287,7615,0,711,42,0,15,8,1,optimal,DONE
p0201.mps.gz,7115,7165,26,7395.598812,7615,0.709317,0.028717,7615,0,711,42,0,15,16,1,optimal,DONE
p0201.mps.gz,7115,7165,26,7395.598812,7615,0.699444,0.027869,7615,0,711,42,0,15,32,1,optimal,DONE
p200x1188c.mps.gz,5678.607089,6766.82774,202,15059.63544,15078,4.173178,0.030723,15078,0,38585,560,0,1,2,1,optimal,DONE
p200x1188c.mps.gz,5678.607089,6766.82774,202,15059.63544,15078,4.118329,0.031338,15078,0,38585,560,0,1,4,1,optimal,DONE
p200x1188c.mps.gz,5678.607089,6766.82774,202,15059.63544,15078,4.165015,0.030805,15078,0,38585,560,0,1,8,1,optimal,DONE
p200x1188c.mps.gz,5678.607089,6766.82774,202,15059.63544,15078,4.102852,0.031783,15078,0,38585,560,0,1,16,1,optimal,DONE
p200x1188c.mps.gz,5678.607089,6766.82774,202,15059.63544,15078,4.183571,0.032503,15078,0,38585,560,0,1,32,1,optimal,DONE
p500x2988.mps.gz,59130.6729,67083.10805,58,71460.29579,71836,208.017947,0.191496,71836,0,86595,1473,0,8321,2,1,optimal,DONE
p500x2988.mps.gz,59130.6729,67083.10805,58,71460.29579,71836,209.53343,0.19369,71836,0,86595,1473,0,8321,4,1,optimal,DONE
p500x2988.mps.gz,59130.6729,67083.10805,58,71460.29579,71836,208.924436,0.194509,71836,0,86595,1473,0,8321,8,1,optimal,DONE
p500x2988.mps.gz,59130.6729,67083.10805,58,71460.29579,71836,202.14631,0.193958,71836,0,86595,1473,0,8321,16,1,optimal,DONE
p500x2988.mps.gz,59130.6729,67083.10805,58,71460.29579,71836,194.030109,0.184202,71836,0,86595,1473,0,8321,32,1,optimal,DONE
p500x2988c.mps.gz,14122.96285,14255.0063,92,15214.93315,15215,2.792298,0.07518,15215,0,9644,136,0,1,2,1,optimal,DONE
p500x2988c.mps.gz,14122.96285,14255.0063,92,15214.93315,15215,2.782401,0.073445,15215,0,9644,136,0,1,4,1,optimal,DONE
p500x2988c.mps.gz,14122.96285,14255.0063,92,15214.93315,15215,2.790587,0.079394,15215,0,9644,136,0,1,8,1,optimal,DONE
p500x2988c.mps.gz,14122.96285,14255.0063,92,15214.93315,15215,2.82948,0.077423,15215,0,9644,136,0,1,16,1,optimal,DONE
p500x2988c.mps.gz,14122.96285,14255.0063,92,15214.93315,15215,2.818043,0.07619,15215,0,9644,136,0,1,32,1,optimal,DONE
p500x2988d.mps.gz,2.161832061,2.3043257,97,6,6,2.961243,0.076593,6,0,11758,255,0,1,2,1,optimal,DONE
p500x2988d.mps.gz,2.161832061,2.3043257,97,6,6,2.977465,0.074182,6,0,11758,255,0,1,4,1,optimal,DONE
p500x2988d.mps.gz,2.161832061,2.3043257,97,6,6,2.92303,0.072626,6,0,11758,255,0,1,8,1,optimal,DONE
p500x2988d.mps.gz,2.161832061,2.3043257,97,6,6,2.962338,0.073489,6,0,11758,255,0,1,16,1,optimal,DONE
p500x2988d.mps.gz,2.161832061,2.3043257,97,6,6,2.962376,0.075295,6,0,11758,255,0,1,32,1,optimal,DONE
pb-fit2d.mps.gz,-67530,-20425.15642,59,-20425.15513,-20424,18000.02556,56.11107,-20424,5.63E-05,220624,893,0,26935,2,1,timelimit,DONE
pb-fit2d.mps.gz,-67530,-20425.15642,59,-20425.15513,-20424,18000.08705,55.567064,-20424,5.63E-05,220643,905,0,27867,4,1,timelimit,DONE
pb-fit2d.mps.gz,-67530,-20425.15642,59,-20425.15513,-20424,18000.00315,55.905389,-20424,5.63E-05,220637,901,0,27549,8,1,timelimit,DONE
pb-fit2d.mps.gz,-67530,-20425.15642,59,-20425.15513,-20424,18000.00801,54.872562,-20424,5.63E-05,220643,905,0,27823,16,1,timelimit,DONE
pb-fit2d.mps.gz,-67530,-20425.15642,59,-20425.15513,-20424,18000.00262,55.422891,-20424,5.63E-05,220628,896,0,27297,32,1,timelimit,DONE
peg-solitaire-a3.mps.gz,1,1,11,1,1,18000.00101,0.318202,1.00E+20,1.00E+20,11992,705,0,3862,2,1,timelimit,DONE
peg-solitaire-a3.mps.gz,1,1,11,1,1,18000.00063,0.297171,1.00E+20,1.00E+20,11971,703,0,3826,4,1,timelimit,DONE
peg-solitaire-a3.mps.gz,1,1,11,1,1,18000.00079,0.304263,1.00E+20,1.00E+20,11986,705,0,3836,8,1,timelimit,DONE
peg-solitaire-a3.mps.gz,1,1,11,1,1,18000.00063,0.276864,1.00E+20,1.00E+20,12133,722,0,4409,16,1,timelimit,DONE
peg-solitaire-a3.mps.gz,1,1,11,1,1,18000.00048,0.267564,1.00E+20,1.00E+20,12289,733,0,5096,32,1,timelimit,DONE
pg.mps.gz,-20090,-11183.02708,88,-8680.08939,-8674.342607,34.974584,0.047693,-8674.342607,0,41478,346,0,490,2,1,optimal,DONE
pg.mps.gz,-20090,-11183.02708,88,-8680.08939,-8674.342607,34.803611,0.045003,-8674.342607,0,41478,346,0,490,4,1,optimal,DONE
pg.mps.gz,-20090,-11183.02708,88,-8680.08939,-8674.342607,34.906396,0.047086,-8674.342607,0,41478,346,0,490,8,1,optimal,DONE
pg.mps.gz,-20090,-11183.02708,88,-8680.08939,-8674.342607,34.85805,0.047369,-8674.342607,0,41478,346,0,490,16,1,optimal,DONE
pg.mps.gz,-20090,-11183.02708,88,-8680.08939,-8674.342607,34.874532,0.047877,-8674.342607,0,41478,346,0,490,32,1,optimal,DONE
pg5_34.mps.gz,-27340,-16614.90896,84,-14366.54687,-14339.35345,3840.19937,0.078701,-14339.35345,0,126230018,79926,0,210702,2,1,optimal,DONE
pg5_34.mps.gz,-27340,-16614.90896,84,-14366.54687,-14339.35345,3880.242547,0.080922,-14339.35345,0,126230018,79926,0,210702,4,1,optimal,DONE
pg5_34.mps.gz,-27340,-16614.90896,84,-14366.54687,-14339.35345,3953.454004,0.077214,-14339.35345,0,126230018,79926,0,210702,8,1,optimal,DONE
pg5_34.mps.gz,-27340,-16614.90896,84,-14366.54687,-14339.35345,3859.706693,0.077132,-14339.35345,0,126230018,79926,0,210702,16,1,optimal,DONE
pg5_34.mps.gz,-27340,-16614.90896,84,-14366.54687,-14339.35345,3840.255139,0.077803,-14339.35345,0,126230018,79926,0,210702,32,1,optimal,DONE
physiciansched3-3.mps.gz,728344.1667,2582772.571,29,2607306.217,1096605.333,18000.00096,88.986538,1.00E+20,1.00E+20,28378,4955,0,402,2,1,timelimit,DONE
physiciansched3-3.mps.gz,728344.1667,2582772.571,29,2607306.217,926728.1667,18000.00112,63.408766,1.00E+20,1.00E+20,27482,4395,0,328,4,1,timelimit,DONE
physiciansched3-3.mps.gz,728344.1667,2582772.571,29,2607306.217,947207.6667,18000.00119,118.45517,1.00E+20,1.00E+20,27248,4243,0,306,8,1,timelimit,DONE
physiciansched3-3.mps.gz,728344.1667,2582772.571,29,2607306.217,1045857.167,18000.00238,72.724026,1.00E+20,1.00E+20,28073,4771,0,366,16,1,timelimit,DONE
physiciansched3-3.mps.gz,728344.1667,2582772.571,29,2607306.217,1073930,18000.0034,68.301745,1.00E+20,1.00E+20,28378,4955,0,398,32,1,timelimit,DONE
physiciansched3-4.mps.gz,1115725.107,1461844.687,36,1467347.52,1527898.08,18000.00085,42.60514,1527898.08,0.041121529,18392,2944,0,422,2,1,timelimit,DONE
physiciansched3-4.mps.gz,1115725.107,1461844.687,36,1467347.52,1527898.08,18000.001,43.594886,1527898.08,0.041121529,18663,3075,0,490,4,1,timelimit,DONE
physiciansched3-4.mps.gz,1115725.107,1461844.687,36,1467347.52,1527898.08,18000.00067,31.51526,1527898.08,0.040999763,19301,3393,0,592,8,1,timelimit,DONE
physiciansched3-4.mps.gz,1115725.107,1461844.687,36,1467347.52,1527898.08,18000.00083,25.574679,1527898.08,0.04099041,19867,3702,0,696,16,1,timelimit,DONE
physiciansched3-4.mps.gz,1115725.107,1461844.687,36,1467347.52,1527898.08,18000.00103,19.664398,1527898.08,0.04099041,20182,3852,0,744,32,1,timelimit,DONE
physiciansched5-3.mps.gz,1200,6380,79,20514,22300,18000.00321,0.901507,22300,0.087062494,39475,5593,0,2017,2,1,timelimit,DONE
physiciansched5-3.mps.gz,1200,6380,79,20514,22300,18000.00064,0.91642,22300,0.087062494,39563,5618,0,2033,4,1,timelimit,DONE
physiciansched5-3.mps.gz,1200,6380,79,20514,22300,18000.00056,0.855734,22300,0.087062494,39977,5783,0,2138,8,1,timelimit,DONE
physiciansched5-3.mps.gz,1200,6380,79,20514,22300,18000.00087,0.811921,22300,0.087062494,40896,6161,0,2390,16,1,timelimit,DONE
physiciansched5-3.mps.gz,1200,6380,79,20514,22300,18000.00047,0.759816,22300,0.087062494,42185,6625,0,2606,32,1,timelimit,DONE
physiciansched6-1.mps.gz,8100,12900,7,18425,8600,18000.00098,8.202786,1.00E+20,1.00E+20,26913,4542,0,1606,2,1,timelimit,DONE
physiciansched6-1.mps.gz,8100,12900,7,18425,10301,18000.00057,7.91087,1.00E+20,1.00E+20,25122,3874,0,1172,4,1,timelimit,DONE
physiciansched6-1.mps.gz,8100,12900,7,18425,11101,18000.00059,7.979328,1.00E+20,1.00E+20,26552,4404,0,1545,8,1,timelimit,DONE
physiciansched6-1.mps.gz,8100,12900,7,18425,10301,18000.00075,9.3936,1.00E+20,1.00E+20,26630,4435,0,1574,16,1,timelimit,DONE
physiciansched6-1.mps.gz,8100,12900,7,18425,8600,18000.00132,9.266734,1.00E+20,1.00E+20,26669,4436,0,1593,32,1,timelimit,DONE
