NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,RANDOM SEED,CUT SETTING,STATUS,END
pigeon-20.mps.gz,-60000,0,0,-20000,-19000,18000.00175,0.147944,-19000,0.052631579,14246,128,0,42530376,4,0,timelimit,DONE
pigeon-20.mps.gz,-60000,0,0,-20000,-19000,18000.00175,0.147273,-19000,0.052631579,14246,128,0,42727361,8,0,timelimit,DONE
pigeon-20.mps.gz,-60000,0,0,-20000,-19000,18000.00174,0.14858,-19000,0.052631579,14246,128,0,42556963,16,0,timelimit,DONE
pigeon-20.mps.gz,-60000,0,0,-20000,-19000,18000.00183,0.14845,-19000,0.052631579,14246,128,0,42426251,32,0,timelimit,DONE
piperout-03.mps.gz,9066,0,0,74832,74982,41.150282,12.60392,74982,0,4488,0,0,2130,2,0,optimal,DONE
piperout-03.mps.gz,9066,0,0,74832,74982,41.871202,12.886633,74982,0,4488,0,0,2130,4,0,optimal,DONE
piperout-03.mps.gz,9066,0,0,74832,74982,41.44104,12.756156,74982,0,4488,0,0,2130,8,0,optimal,DONE
piperout-03.mps.gz,9066,0,0,74832,74982,41.381495,12.640731,74982,0,4488,0,0,2130,16,0,optimal,DONE
piperout-03.mps.gz,9066,0,0,74832,74982,41.237355,12.569215,74982,0,4488,0,0,2130,32,0,optimal,DONE
piperout-08.mps.gz,38413,0,0,124955,125055,39.287812,11.313577,125055,0,11613,0,0,1377,2,0,optimal,DONE
piperout-08.mps.gz,38413,0,0,124955,125055,39.331009,11.215405,125055,0,11613,0,0,1377,4,0,optimal,DONE
piperout-08.mps.gz,38413,0,0,124955,125055,39.216059,11.046238,125055,0,11613,0,0,1377,8,0,optimal,DONE
piperout-08.mps.gz,38413,0,0,124955,125055,39.579059,11.258437,125055,0,11613,0,0,1377,16,0,optimal,DONE
piperout-08.mps.gz,38413,0,0,124955,125055,39.33115,11.305289,125055,0,11613,0,0,1377,32,0,optimal,DONE
piperout-27.mps.gz,1760,0,0,7978.333333,8124,39.127475,16.790041,8124,0,15769,0,0,758,2,0,optimal,DONE
piperout-27.mps.gz,1760,0,0,7978.333333,8124,41.031622,18.53619,8124,0,15769,0,0,758,4,0,optimal,DONE
piperout-27.mps.gz,1760,0,0,7978.333333,8124,39.196408,17.156154,8124,0,15769,0,0,758,8,0,optimal,DONE
piperout-27.mps.gz,1760,0,0,7978.333333,8124,39.036319,17.110253,8124,0,15769,0,0,758,16,0,optimal,DONE
piperout-27.mps.gz,1760,0,0,7978.333333,8124,41.011021,18.539288,8124,0,15769,0,0,758,32,0,optimal,DONE
piperout-d20.mps.gz,-439327,0,0,29948,29948,64.493251,14.550914,29948,0,23196,0,0,208,2,0,optimal,DONE
piperout-d20.mps.gz,-439327,0,0,29948,29948,64.130728,14.330678,29948,0,23196,0,0,208,4,0,optimal,DONE
piperout-d20.mps.gz,-439327,0,0,29948,29948,64.835636,14.487636,29948,0,23196,0,0,208,8,0,optimal,DONE
piperout-d20.mps.gz,-439327,0,0,29948,29948,64.747175,14.779297,29948,0,23196,0,0,208,16,0,optimal,DONE
piperout-d20.mps.gz,-439327,0,0,29948,29948,64.560315,14.662559,29948,0,23196,0,0,208,32,0,optimal,DONE
piperout-d27.mps.gz,-47289,0,0,7572,8124,45.031009,19.332773,8124,0,19733,0,0,152,2,0,optimal,DONE
piperout-d27.mps.gz,-47289,0,0,7572,8124,44.650511,19.121397,8124,0,19733,0,0,152,4,0,optimal,DONE
piperout-d27.mps.gz,-47289,0,0,7572,8124,44.780053,19.215311,8124,0,19733,0,0,152,8,0,optimal,DONE
piperout-d27.mps.gz,-47289,0,0,7572,8124,44.933707,19.42461,8124,0,19733,0,0,152,16,0,optimal,DONE
piperout-d27.mps.gz,-47289,0,0,7572,8124,44.748422,19.163261,8124,0,19733,0,0,152,32,0,optimal,DONE
pk1.mps.gz,0,0,0,0,11,98.975635,0.020984,11,0,178,0,0,372837,2,0,optimal,DONE
pk1.mps.gz,0,0,0,0,11,99.673698,0.02088,11,0,178,0,0,372837,4,0,optimal,DONE
pk1.mps.gz,0,0,0,0,11,100.25162,0.02146,11,0,178,0,0,372837,8,0,optimal,DONE
pk1.mps.gz,0,0,0,0,11,99.206123,0.020639,11,0,178,0,0,372837,16,0,optimal,DONE
pk1.mps.gz,0,0,0,0,11,103.357886,0.021117,11,0,178,0,0,372837,32,0,optimal,DONE
probportfolio.mps.gz,5,0,0,5,17.84704129,18000.09562,0.033853,17.84704129,0.673515765,302,0,0,19212071,2,0,timelimit,DONE
probportfolio.mps.gz,5,0,0,5,17.84704129,18000.09032,0.031991,17.84704129,0.672726743,302,0,0,19354823,4,0,timelimit,DONE
probportfolio.mps.gz,5,0,0,5,17.84704129,18000.09423,0.033052,17.84704129,0.673050587,302,0,0,19310242,8,0,timelimit,DONE
probportfolio.mps.gz,5,0,0,5,17.84704129,18000.1022,0.034237,17.84704129,0.665711131,302,0,0,20705821,16,0,timelimit,DONE
probportfolio.mps.gz,5,0,0,5,17.84704129,18000.09322,0.031486,17.84704129,0.665693725,302,0,0,20713393,32,0,timelimit,DONE
prod1.mps.gz,-100,0,0,-74.79942811,-56,48.043145,0.06423,-56,0,285,0,0,84130,2,0,optimal,DONE
prod1.mps.gz,-100,0,0,-74.79942811,-56,47.489903,0.06486,-56,0,285,0,0,84130,4,0,optimal,DONE
prod1.mps.gz,-100,0,0,-74.79942811,-56,47.441366,0.064179,-56,0,285,0,0,84130,8,0,optimal,DONE
prod1.mps.gz,-100,0,0,-74.79942811,-56,47.775817,0.063557,-56,0,285,0,0,84130,16,0,optimal,DONE
prod1.mps.gz,-100,0,0,-74.79942811,-56,47.644179,0.060834,-56,0,285,0,0,84130,32,0,optimal,DONE
prod2.mps.gz,-100,0,0,-78.916259,-62,89.105186,0.072222,-62,0,206,0,0,103438,2,0,optimal,DONE
prod2.mps.gz,-100,0,0,-78.916259,-62,88.45328,0.079798,-62,0,206,0,0,103438,4,0,optimal,DONE
prod2.mps.gz,-100,0,0,-78.916259,-62,88.232504,0.073069,-62,0,206,0,0,103438,8,0,optimal,DONE
prod2.mps.gz,-100,0,0,-78.916259,-62,86.389945,0.074032,-62,0,206,0,0,103438,16,0,optimal,DONE
prod2.mps.gz,-100,0,0,-78.916259,-62,88.496379,0.075554,-62,0,206,0,0,103438,32,0,optimal,DONE
pw-myciel4.mps.gz,2,0,0,2,10,1365.241252,1.524696,10,0,7880,0,0,128785,2,0,optimal,DONE
pw-myciel4.mps.gz,2,0,0,2,10,1368.617191,1.140966,10,0,7880,0,0,128785,4,0,optimal,DONE
pw-myciel4.mps.gz,2,0,0,2,10,1371.156884,1.019699,10,0,7880,0,0,128785,8,0,optimal,DONE
pw-myciel4.mps.gz,2,0,0,2,10,1361.866713,1.559247,10,0,7880,0,0,128785,16,0,optimal,DONE
pw-myciel4.mps.gz,2,0,0,2,10,1373.875934,1.140744,10,0,7880,0,0,128785,32,0,optimal,DONE
pythago7824.mps.gz,0,0,0,0,0,18000.00309,0.154099,1.00E+20,1.00E+20,7326,0,0,40,2,0,timelimit,DONE
pythago7824.mps.gz,0,0,0,0,0,18000.03002,0.180707,1.00E+20,1.00E+20,7326,0,0,40,4,0,timelimit,DONE
pythago7824.mps.gz,0,0,0,0,0,18000.01127,0.170343,1.00E+20,1.00E+20,7326,0,0,41,8,0,timelimit,DONE
pythago7824.mps.gz,0,0,0,0,0,18000.02942,0.168939,1.00E+20,1.00E+20,7326,0,0,49,16,0,timelimit,DONE
pythago7824.mps.gz,0,0,0,0,0,18000.02816,0.137181,1.00E+20,1.00E+20,7326,0,0,52,32,0,timelimit,DONE
qap10.mps.gz,332.5662277,0,0,332.5662277,332.5662277,25.950365,2.113782,332.5662277,0,1820,0,0,1,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
qap10.mps.gz,332.5662277,0,0,332.5662277,332.5662277,26.262336,2.09469,332.5662277,0,1820,0,0,1,4,0,optimal,DONE SOLVED THROUGH LP RELAXATION
qap10.mps.gz,332.5662277,0,0,332.5662277,332.5662277,26.228821,2.128201,332.5662277,0,1820,0,0,1,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
qap10.mps.gz,332.5662277,0,0,332.5662277,332.5662277,26.659223,2.075661,332.5662277,0,1820,0,0,1,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
qap10.mps.gz,332.5662277,0,0,332.5662277,332.5662277,26.197814,2.083104,332.5662277,0,1820,0,0,1,32,0,optimal,DONE SOLVED THROUGH LP RELAXATION
qiu.mps.gz,-9200.187428,0,0,-931.6388452,-132.8731369,42.940562,0.040816,-132.8731369,0,2120,0,0,9207,2,0,optimal,DONE
qiu.mps.gz,-9200.187428,0,0,-931.6388452,-132.8731369,42.610751,0.042902,-132.8731369,0,2120,0,0,9207,4,0,optimal,DONE
qiu.mps.gz,-9200.187428,0,0,-931.6388452,-132.8731369,43.099274,0.043363,-132.8731369,0,2120,0,0,9207,8,0,optimal,DONE
qiu.mps.gz,-9200.187428,0,0,-931.6388452,-132.8731369,42.919223,0.042824,-132.8731369,0,2120,0,0,9207,16,0,optimal,DONE
qiu.mps.gz,-9200.187428,0,0,-931.6388452,-132.8731369,42.804708,0.043433,-132.8731369,0,2120,0,0,9207,32,0,optimal,DONE
qnet1.mps.gz,14274.10267,0,0,14274.10267,16029.69268,2.193603,0.062758,16029.69268,0,361,0,0,102,2,0,optimal,DONE
qnet1.mps.gz,14274.10267,0,0,14274.10267,16029.69268,2.251105,0.069245,16029.69268,0,361,0,0,102,4,0,optimal,DONE
qnet1.mps.gz,14274.10267,0,0,14274.10267,16029.69268,2.189629,0.065896,16029.69268,0,361,0,0,102,8,0,optimal,DONE
qnet1.mps.gz,14274.10267,0,0,14274.10267,16029.69268,2.178977,0.060674,16029.69268,0,361,0,0,102,16,0,optimal,DONE
qnet1.mps.gz,14274.10267,0,0,14274.10267,16029.69268,2.291458,0.068401,16029.69268,0,361,0,0,102,32,0,optimal,DONE
qnet1_o.mps.gz,12557.24792,0,0,12557.24792,16029.69268,1.296857,0.021461,16029.69268,0,245,0,0,237,2,0,optimal,DONE
qnet1_o.mps.gz,12557.24792,0,0,12557.24792,16029.69268,1.329235,0.021005,16029.69268,0,245,0,0,237,4,0,optimal,DONE
qnet1_o.mps.gz,12557.24792,0,0,12557.24792,16029.69268,1.328156,0.021353,16029.69268,0,245,0,0,237,8,0,optimal,DONE
qnet1_o.mps.gz,12557.24792,0,0,12557.24792,16029.69268,1.330936,0.021287,16029.69268,0,245,0,0,237,16,0,optimal,DONE
qnet1_o.mps.gz,12557.24792,0,0,12557.24792,16029.69268,1.350655,0.022699,16029.69268,0,245,0,0,237,32,0,optimal,DONE
queens-30.mps.gz,-900,0,0,-70.91268902,-40,18000.00296,0.351604,-40,0.735140427,1800,0,0,56941,2,0,timelimit,DONE
queens-30.mps.gz,-900,0,0,-70.91268902,-40,18000.18745,0.342378,-40,0.73571513,1800,0,0,56032,4,0,timelimit,DONE
queens-30.mps.gz,-900,0,0,-70.91268902,-40,18000.25788,0.357776,-40,0.73571513,1800,0,0,56021,8,0,timelimit,DONE
queens-30.mps.gz,-900,0,0,-70.91268902,-40,18000.13211,0.318831,-40,0.732856699,1800,0,0,68528,16,0,timelimit,DONE
queens-30.mps.gz,-900,0,0,-70.91268902,-40,18000.02231,0.311343,-40,0.732680742,1800,0,0,70458,32,0,timelimit,DONE
radiationm18-12-05.mps.gz,652,0,0,17561.35368,17895,18000.04068,0.756356,17895,0.018911903,114376,0,0,5640510,2,0,timelimit,DONE
radiationm18-12-05.mps.gz,652,0,0,17561.35368,17895,18000.05275,0.739784,17895,0.018912313,108843,0,0,5415708,4,0,timelimit,DONE
radiationm18-12-05.mps.gz,652,0,0,17561.35368,17895,18000.0442,0.846297,17895,0.018911991,111749,0,0,5528000,8,0,timelimit,DONE
radiationm18-12-05.mps.gz,652,0,0,17561.35368,17895,18000.04488,0.856951,17895,0.018912342,106430,0,0,5326015,16,0,timelimit,DONE
radiationm18-12-05.mps.gz,652,0,0,17561.35368,17895,18000.04062,0.829093,17895,0.018912342,107740,0,0,5375026,32,0,timelimit,DONE
radiationm40-10-02.mps.gz,3204,0,0,155318.1557,169763,18000.01054,3.613922,169763,0.092997895,29851,0,0,659018,2,0,timelimit,DONE
radiationm40-10-02.mps.gz,3204,0,0,155318.1557,169763,18000.02991,3.609262,169763,0.092997895,29851,0,0,662323,4,0,timelimit,DONE
radiationm40-10-02.mps.gz,3204,0,0,155318.1557,169763,18000.01746,3.631874,169763,0.092997895,29851,0,0,687684,8,0,timelimit,DONE
radiationm40-10-02.mps.gz,3204,0,0,155318.1557,169763,18000.01286,3.397892,169763,0.092997895,29851,0,0,754007,16,0,timelimit,DONE
radiationm40-10-02.mps.gz,3204,0,0,155318.1557,169763,18000.01175,3.134818,169763,0.092997895,29851,0,0,750431,32,0,timelimit,DONE
rail01.mps.gz,-1998.515258,0,0,-92.08506282,-59.95580373,18000.01347,24.871106,-59.95580373,0.419545915,23868,0,0,214,2,0,timelimit,DONE
rail01.mps.gz,-1998.515258,0,0,-92.08506282,-59.95580373,18000.00361,25.940186,-59.95580373,0.419545915,23868,0,0,233,4,0,timelimit,DONE
rail01.mps.gz,-1998.515258,0,0,-92.08506282,-60.20913447,18000.00954,22.510037,-60.20913447,0.359039693,23868,0,0,434,8,0,timelimit,DONE
rail01.mps.gz,-1998.515258,0,0,-92.08506282,-59.95580373,18000.00867,25.329836,-59.95580373,0.419545915,23868,0,0,218,16,0,timelimit,DONE
rail01.mps.gz,-1998.515258,0,0,-92.08506282,-59.98580423,18000.00907,23.684034,-59.98580423,0.412859215,23868,0,0,288,32,0,timelimit,DONE
rail02.mps.gz,-5904.335519,0,0,-206.6102,-5903.268871,18000.12044,63.508209,1.00E+20,1.00E+20,50655,0,0,1,2,0,timelimit,DONE
rail02.mps.gz,-5904.335519,0,0,-206.6102,-5903.268871,18000.08966,55.153665,1.00E+20,1.00E+20,50655,0,0,1,4,0,timelimit,DONE
rail02.mps.gz,-5904.335519,0,0,-206.6102,-5903.268871,18000.1149,48.859599,1.00E+20,1.00E+20,50655,0,0,1,8,0,timelimit,DONE
rail02.mps.gz,-5904.335519,0,0,-206.6102,-5903.268871,18000.76577,46.253298,1.00E+20,1.00E+20,50655,0,0,1,16,0,timelimit,DONE
rail02.mps.gz,-5904.335519,0,0,-206.6102,-5903.268871,18000.30297,47.071292,1.00E+20,1.00E+20,50655,0,0,1,32,0,timelimit,DONE
rail03.mps.gz,-16490.8315,0,0,-920.138848,-16490.8315,18000.24306,110.826007,1.00E+20,1.00E+20,125237,0,0,1,2,0,timelimit,DONE
rail03.mps.gz,-16490.8315,0,0,-920.138848,-16490.8315,18000.21173,117.53038,1.00E+20,1.00E+20,125237,0,0,1,4,0,timelimit,DONE
rail03.mps.gz,-16490.8315,0,0,-920.138848,-16490.8315,18000.23535,117.543667,1.00E+20,1.00E+20,125237,0,0,1,8,0,timelimit,DONE
rail03.mps.gz,-16490.8315,0,0,-920.138848,-16490.8315,18001.94889,110.915228,1.00E+20,1.00E+20,125237,0,0,1,16,0,timelimit,DONE
rail03.mps.gz,-16490.8315,0,0,-920.138848,-16490.8315,18001.65911,111.980653,1.00E+20,1.00E+20,125237,0,0,1,32,0,timelimit,DONE
rail507.mps.gz,16,0,0,172.1455667,174,205.319805,1.997674,174,0,441,0,0,1010,2,0,optimal,DONE
rail507.mps.gz,16,0,0,172.1455667,174,205.964445,1.987943,174,0,441,0,0,1010,4,0,optimal,DONE
rail507.mps.gz,16,0,0,172.1455667,174,206.122667,1.988762,174,0,441,0,0,1010,8,0,optimal,DONE
rail507.mps.gz,16,0,0,172.1455667,174,206.34028,1.994811,174,0,441,0,0,1010,16,0,optimal,DONE
rail507.mps.gz,16,0,0,172.1455667,174,205.453348,1.994782,174,0,441,0,0,1010,32,0,optimal,DONE
railway_8_1_0.mps.gz,397,0,0,397,400,179.9849,0.244202,400,0,4188,0,0,7467,2,0,optimal,DONE
railway_8_1_0.mps.gz,397,0,0,397,400,181.559021,0.248257,400,0,4188,0,0,7467,4,0,optimal,DONE
railway_8_1_0.mps.gz,397,0,0,397,400,176.787502,0.250781,400,0,4188,0,0,7467,8,0,optimal,DONE
railway_8_1_0.mps.gz,397,0,0,397,400,185.985823,0.242326,400,0,4188,0,0,7467,16,0,optimal,DONE
railway_8_1_0.mps.gz,397,0,0,397,400,187.934982,0.257868,400,0,4188,0,0,7467,32,0,optimal,DONE
ran12x21.mps.gz,3157.377442,0,0,3157.377442,3664,384.879951,0.0325,3664,0,570,0,0,588324,2,0,optimal,DONE
ran12x21.mps.gz,3157.377442,0,0,3157.377442,3664,375.769053,0.023385,3664,0,570,0,0,588324,4,0,optimal,DONE
ran12x21.mps.gz,3157.377442,0,0,3157.377442,3664,368.109156,0.024258,3664,0,570,0,0,588324,8,0,optimal,DONE
ran12x21.mps.gz,3157.377442,0,0,3157.377442,3664,370.989446,0.023632,3664,0,570,0,0,588324,16,0,optimal,DONE
ran12x21.mps.gz,3157.377442,0,0,3157.377442,3664,373.571115,0.025946,3664,0,570,0,0,588324,32,0,optimal,DONE
ran13x13.mps.gz,2691.439469,0,0,2691.439469,3252,137.442574,0.022425,3252,0,390,0,0,250267,2,0,optimal,DONE
ran13x13.mps.gz,2691.439469,0,0,2691.439469,3252,140.633906,0.018448,3252,0,390,0,0,250267,4,0,optimal,DONE
ran13x13.mps.gz,2691.439469,0,0,2691.439469,3252,139.978426,0.019528,3252,0,390,0,0,250267,8,0,optimal,DONE
ran13x13.mps.gz,2691.439469,0,0,2691.439469,3252,140.016416,0.020695,3252,0,390,0,0,250267,16,0,optimal,DONE
ran13x13.mps.gz,2691.439469,0,0,2691.439469,3252,141.458931,0.019947,3252,0,390,0,0,250267,32,0,optimal,DONE
ran14x18-disj-8.mps.gz,3444.421066,0,0,3444.421066,3711.999995,17078.74218,0.097323,3711.999995,0,894,0,0,14591597,2,0,optimal,DONE
ran14x18-disj-8.mps.gz,3444.421066,0,0,3444.421066,3711.999995,16415.49859,0.090165,3711.999995,0,894,0,0,14591597,4,0,optimal,DONE
ran14x18-disj-8.mps.gz,3444.421066,0,0,3444.421066,3711.999995,16255.43396,0.09202,3711.999995,0,894,0,0,14591597,8,0,optimal,DONE
ran14x18-disj-8.mps.gz,3444.421066,0,0,3444.421066,3711.999995,16453.83203,0.089726,3711.999995,0,894,0,0,14591597,16,0,optimal,DONE
ran14x18-disj-8.mps.gz,3444.421066,0,0,3444.421066,3711.999995,16485.07263,0.090366,3711.999995,0,894,0,0,14591597,32,0,optimal,DONE
rd-rplusc-21.mps.gz,-10036.93289,0,0,-9335.233955,174478.5605,18000.00115,80.32149,174478.5605,1743.785605,41449,0,0,984434,2,0,timelimit,DONE
rd-rplusc-21.mps.gz,-10036.93289,0,0,-9335.233955,174478.5605,18000.00459,27.931479,174478.5605,1743.785605,41449,0,0,1650286,4,0,timelimit,DONE
rd-rplusc-21.mps.gz,-10036.93289,0,0,-9335.233955,174478.5605,18000.00572,25.541306,174478.5605,1743.785605,41449,0,0,2005215,8,0,timelimit,DONE
rd-rplusc-21.mps.gz,-10036.93289,0,0,-9335.233955,174478.5605,18000.00291,40.934293,174478.5605,1743.785605,41449,0,0,1602356,16,0,timelimit,DONE
rd-rplusc-21.mps.gz,-10036.93289,0,0,-9335.233955,174478.5605,18000.007,65.691394,174478.5605,1743.785605,41449,0,0,1533597,32,0,timelimit,DONE
reblock115.mps.gz,-60057950.93,0,0,-38380025.41,-36800603.23,15091.40233,1.180099,-36800603.23,0,8360,0,0,5625702,2,0,optimal,DONE
reblock115.mps.gz,-60057950.93,0,0,-38380025.41,-36800603.23,15228,1.138357,-36800603.23,0,8360,0,0,5625702,4,0,optimal,DONE
reblock115.mps.gz,-60057950.93,0,0,-38380025.41,-36800603.23,14099.97436,1.050144,-36800603.23,0,8360,0,0,5625702,8,0,optimal,DONE
reblock115.mps.gz,-60057950.93,0,0,-38380025.41,-36800603.23,14156.2325,1.143546,-36800603.23,0,8360,0,0,5625702,16,0,optimal,DONE
reblock115.mps.gz,-60057950.93,0,0,-38380025.41,-36800603.23,13983.79936,1.086963,-36800603.23,0,8360,0,0,5625702,32,0,optimal,DONE
reblock166.mps.gz,-1332090746,0,0,-618324048.1,-600052168.9,11465.81385,6.00803,-600052168.9,0,47681,0,0,3126462,2,0,optimal,DONE
reblock166.mps.gz,-1332090746,0,0,-618324048.1,-600052168.9,11427.6495,6.308722,-600052168.9,0,47681,0,0,3126462,4,0,optimal,DONE
reblock166.mps.gz,-1332090746,0,0,-618324048.1,-600052168.9,9826.709731,6.741987,-600052168.9,0,47681,0,0,3126462,8,0,optimal,DONE
reblock166.mps.gz,-1332090746,0,0,-618324048.1,-600052168.9,8998.283068,4.68491,-600052168.9,0,47681,0,0,3126462,16,0,optimal,DONE
reblock166.mps.gz,-1332090746,0,0,-618324048.1,-600052168.9,11081.12267,5.851032,-600052168.9,0,47681,0,0,3126462,32,0,optimal,DONE
reblock354.mps.gz,-67160786.63,0,0,-39634363.59,-39180813.46,18000.01974,3.710236,-39180813.46,0.00507068,38113,0,0,1248941,2,0,timelimit,DONE
reblock354.mps.gz,-67160786.63,0,0,-39634363.59,-39180813.46,18000.01677,3.795975,-39180813.46,0.005060756,38113,0,0,1313312,4,0,timelimit,DONE
reblock354.mps.gz,-67160786.63,0,0,-39634363.59,-39180813.46,18000.02445,2.758006,-39180813.46,0.005001901,38113,0,0,1573870,8,0,timelimit,DONE
reblock354.mps.gz,-67160786.63,0,0,-39634363.59,-39180813.46,18000.02317,3.257718,-39180813.46,0.0050036,38113,0,0,1563753,16,0,timelimit,DONE
reblock354.mps.gz,-67160786.63,0,0,-39634363.59,-39180813.46,18000.02272,2.722438,-39180813.46,0.00506451,38113,0,0,1287115,32,0,timelimit,DONE
reblock420.mps.gz,-1233464735,0,0,-595243913.3,-517642416.7,18000.0232,87.548173,-517642416.7,0.002520048,136874,0,0,1140707,2,0,timelimit,DONE
reblock420.mps.gz,-1233464735,0,0,-595243913.3,-517642416.7,18000.02177,88.323888,-517642416.7,0.002486039,136874,0,0,1273085,4,0,timelimit,DONE
reblock420.mps.gz,-1233464735,0,0,-595243913.3,-517642416.7,18000.0234,67.389054,-517642416.7,0.002470385,136874,0,0,1339373,8,0,timelimit,DONE
reblock420.mps.gz,-1233464735,0,0,-595243913.3,-517642416.7,18000.02012,81.540257,-517642416.7,0.002508914,136874,0,0,1181297,16,0,timelimit,DONE
reblock420.mps.gz,-1233464735,0,0,-595243913.3,-517642416.7,18000.02257,81.551564,-517642416.7,0.002511247,136874,0,0,1173595,32,0,timelimit,DONE
rentacar.mps.gz,-6.64834E+12,0,0,29274325.2,30356760.98,2.32974,0.27219,30356760.98,0,2129,0,0,10,2,0,optimal,DONE
rentacar.mps.gz,-6.64834E+12,0,0,29274325.2,30356760.98,2.322939,0.262172,30356760.98,0,2129,0,0,10,4,0,optimal,DONE
rentacar.mps.gz,-6.64834E+12,0,0,29274325.2,30356760.98,2.358026,0.26544,30356760.98,0,2129,0,0,10,8,0,optimal,DONE
rentacar.mps.gz,-6.64834E+12,0,0,29274325.2,30356760.98,2.363199,0.272576,30356760.98,0,2129,0,0,10,16,0,optimal,DONE
rentacar.mps.gz,-6.64834E+12,0,0,29274325.2,30356760.98,2.382635,0.263136,30356760.98,0,2129,0,0,10,32,0,optimal,DONE
rlp1.mps.gz,13.24444444,0,0,14,15,0.215903,0.026859,15,0,53,0,0,225,2,0,optimal,DONE
rlp1.mps.gz,13.24444444,0,0,14,15,0.216115,0.026264,15,0,53,0,0,225,4,0,optimal,DONE
rlp1.mps.gz,13.24444444,0,0,14,15,0.217033,0.026955,15,0,53,0,0,225,8,0,optimal,DONE
rlp1.mps.gz,13.24444444,0,0,14,15,0.215884,0.026778,15,0,53,0,0,225,16,0,optimal,DONE
rlp1.mps.gz,13.24444444,0,0,14,15,0.216429,0.026954,15,0,53,0,0,225,32,0,optimal,DONE
rmatr100-p10.mps.gz,90,0,0,360.5933075,423,186.711658,0.253409,423,0,7260,0,0,797,2,0,optimal,DONE
rmatr100-p10.mps.gz,90,0,0,360.5933075,423,186.529949,0.383235,423,0,7260,0,0,797,4,0,optimal,DONE
rmatr100-p10.mps.gz,90,0,0,360.5933075,423,186.625056,0.256814,423,0,7260,0,0,797,8,0,optimal,DONE
rmatr100-p10.mps.gz,90,0,0,360.5933075,423,186.919134,0.238388,423,0,7260,0,0,797,16,0,optimal,DONE
rmatr100-p10.mps.gz,90,0,0,360.5933075,423,186.293759,0.242238,423,0,7260,0,0,797,32,0,optimal,DONE
rmatr100-p5.mps.gz,95,0,0,762.0400544,976,493.951213,0.331725,976,0,8685,0,0,395,2,0,optimal,DONE
rmatr100-p5.mps.gz,95,0,0,762.0400544,976,485.219219,0.356877,976,0,8685,0,0,395,4,0,optimal,DONE
rmatr100-p5.mps.gz,95,0,0,762.0400544,976,500.557341,0.390465,976,0,8685,0,0,395,8,0,optimal,DONE
rmatr100-p5.mps.gz,95,0,0,762.0400544,976,496.166457,0.333702,976,0,8685,0,0,395,16,0,optimal,DONE
rmatr100-p5.mps.gz,95,0,0,762.0400544,976,476.309788,0.380817,976,0,8685,0,0,395,32,0,optimal,DONE
rmatr200-p10.mps.gz,190,0,0,1550.620783,2045,18000.00197,3.095171,2045,0.165513341,35055,0,0,1044,2,0,timelimit,DONE
rmatr200-p10.mps.gz,190,0,0,1550.620783,2045,18000.14854,3.525949,2045,0.165513341,70110,0,0,1,4,0,timelimit,DONE
rmatr200-p10.mps.gz,190,0,0,1550.620783,2045,18000.00222,3.144995,2045,0.165513341,35055,0,0,1045,8,0,timelimit,DONE
rmatr200-p10.mps.gz,190,0,0,1550.620783,2045,18000.00169,3.360874,2045,0.165875515,35055,0,0,990,16,0,timelimit,DONE
rmatr200-p10.mps.gz,190,0,0,1550.620783,2045,18000.00225,3.482344,2045,0.166625151,35055,0,0,967,32,0,timelimit,DONE
rmatr200-p20.mps.gz,180,0,0,688.3579434,840,18000.00162,3.18781,840,0.116750829,58812,0,0,3302,2,0,timelimit,DONE
rmatr200-p20.mps.gz,180,0,0,688.3579434,840,18000.0022,3.146154,840,0.115418684,58812,0,0,3513,4,0,timelimit,DONE
rmatr200-p20.mps.gz,180,0,0,688.3579434,840,18000.00293,7.818569,840,0.115245666,58812,0,0,3663,8,0,timelimit,DONE
rmatr200-p20.mps.gz,180,0,0,688.3579434,840,18000.00136,7.468091,840,0.114786294,58812,0,0,3750,16,0,timelimit,DONE
rmatr200-p20.mps.gz,180,0,0,688.3579434,840,18000.01427,3.324768,840,0.115245666,58812,0,0,3707,32,0,timelimit,DONE
rmatr200-p5.mps.gz,195,0,0,3283.653831,4579,18000.00196,3.337205,4579,0.190427057,37617,0,0,1074,2,0,timelimit,DONE
rmatr200-p5.mps.gz,195,0,0,3283.653831,4579,18000.0015,3.635638,4579,0.189082593,37617,0,0,1094,4,0,timelimit,DONE
rmatr200-p5.mps.gz,195,0,0,3283.653831,4579,18000.00127,2.968874,4579,0.189082593,75234,0,0,67,8,0,timelimit,DONE
rmatr200-p5.mps.gz,195,0,0,3283.653831,4579,18000.00699,2.930708,4579,0.189082593,75234,0,0,64,16,0,timelimit,DONE
rmatr200-p5.mps.gz,195,0,0,3283.653831,4579,18000.00187,2.946401,4579,0.189082593,75234,0,0,23,32,0,timelimit,DONE
