NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
arki001.mps.gz,1273480.9,7579621.852,28,7580142.415,7580813.065,18002.39966,0.123726,7580813.065,1.01E-05,121201726,792219,0,2268254,0.115359,0.335231,65.172933,32,1,timelimit,DONE
atlanta-ip.mps.gz,3.001578657,81.25524491,41,81.75381477,91.00981813,18000.00311,4.747219,91.00981813,0.034085014,125299,7778,0,32183,4.408653,61.031848,2249.398241,2,1,timelimit,DONE
atlanta-ip.mps.gz,3.001578657,81.25524491,41,81.75381477,91.00981904,18000.00238,4.890769,91.00981904,0.034085174,124905,7773,0,32011,4.544172,62.863269,2237.568858,4,1,timelimit,DONE
atlanta-ip.mps.gz,3.001578657,81.25524491,41,81.75381477,91.00982441,18000.00231,5.162997,91.00982441,0.035152511,122187,7669,0,31463,4.839763,63.924219,2298.076575,8,1,timelimit,DONE
atlanta-ip.mps.gz,3.001578657,81.25524491,41,81.75381477,91.00981807,18000.00174,4.877839,91.00981807,0.03162517,134431,7993,0,38002,4.525099,61.746658,2280.337025,16,1,timelimit,DONE
atlanta-ip.mps.gz,3.001578657,81.25524491,41,81.75381477,91.00981807,18000.00238,4.080081,91.00981807,0.030660185,141914,8028,0,38991,3.786406,52.190864,2001.953758,32,1,timelimit,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,405.285928,0.884887,106.9046681,0,27657,3185,0,1849,0.678191,2.033411,223.289033,2,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,406.066184,0.785716,106.9046681,0,27657,3185,0,1849,0.578171,1.884535,222.51737,4,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,381.165283,0.848967,106.9046681,0,27657,3185,0,1849,0.689328,1.885699,207.636357,8,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,403.234449,0.870203,106.9046681,0,27657,3185,0,1849,0.646264,1.981026,222.126853,16,1,optimal,DONE
australia-abs-cta.mps.gz,104.0290679,44.99468628,31,105.7730932,106.9046681,402.988505,0.89354,106.9046681,0,27657,3185,0,1849,0.692306,2.010981,221.713372,32,1,optimal,DONE
bab5.mps.gz,-1775422.122,-114930.5353,48,-107477.2931,-106411.8401,16464.34111,4.694507,-106411.8401,0,1086362,100338,0,204088,4.464999,16.513883,489.247877,2,1,optimal,DONE
